COUNTRY,DATE,HOUR,CITY,ZONE,CONNECTED_RT,ORDERS,EARNINGS,PRECIPITATION_MM
Mexico,2024-03-01,23,Monterrey,Apodaca Centro,4,1,"49,0","0,0000"
Mexico,2024-03-01,23,Monterrey,Escobedo,3,1,"56,1","0,0000"
Mexico,2024-03-01,23,Monterrey,Carretera Nacional,3,0,"55,6","0,0000"
Mexico,2024-03-01,23,Monterrey,MTY_Apodaca_Huinalá,2,0,"54,5","0,0000"
Mexico,2024-03-01,23,Monterrey,San Nicolás,6,1,"56,8","0,0000"
Mexico,2024-03-01,23,Monterrey,Santa Catarina,3,1,"52,6","0,0000"
Mexico,2024-03-01,23,Monterrey,San Pedro,7,2,"57,1","0,0000"
Mexico,2024-03-01,23,Monterrey,Cumbres Poniente,5,1,"56,0","0,0000"
Mexico,2024-03-01,23,Monterrey,La Fe,3,1,"53,2","0,0000"
Mexico,2024-03-01,23,Monterrey,MTY_Guadalupe,4,1,"52,7","0,0000"
Mexico,2024-03-01,23,Monterrey,Independencia,4,1,"54,7","0,0000"
Mexico,2024-03-01,23,Monterrey,Santiago,3,0,"58,6","0,0000"
Mexico,2024-03-02,0,Monterrey,Centro,6,2,"50,5","0,0000"
Mexico,2024-03-02,0,Monterrey,Mitras Centro,6,1,"57,0","0,0000"
Mexico,2024-03-02,0,Monterrey,Apodaca Centro,5,1,"57,3","0,0000"
Mexico,2024-03-02,0,Monterrey,Escobedo,3,0,"51,7","0,0000"
Mexico,2024-03-02,0,Monterrey,Carretera Nacional,3,0,"53,9","0,0000"
Mexico,2024-03-02,0,Monterrey,MTY_Apodaca_Huinalá,2,0,"49,7","0,0000"
Mexico,2024-03-02,0,Monterrey,San Nicolás,6,1,"52,8","0,0000"
Mexico,2024-03-02,0,Monterrey,Santa Catarina,4,1,"55,2","0,0000"
Mexico,2024-03-02,0,Monterrey,San Pedro,7,1,"57,0","0,0000"
Mexico,2024-03-02,0,Monterrey,Cumbres Poniente,5,1,"55,2","0,0000"
Mexico,2024-03-02,0,Monterrey,La Fe,3,0,"50,3","0,0000"
Mexico,2024-03-02,0,Monterrey,MTY_Guadalupe,5,1,"55,2","0,0000"
Mexico,2024-03-02,0,Monterrey,Independencia,3,1,"49,7","0,0000"
Mexico,2024-03-02,0,Monterrey,Santiago,2,0,"54,3","0,0000"
Mexico,2024-03-02,1,Monterrey,Centro,3,2,"53,5","0,0000"
Mexico,2024-03-02,1,Monterrey,Mitras Centro,2,1,"57,9","0,0000"
Mexico,2024-03-02,1,Monterrey,Apodaca Centro,1,1,"51,8","0,0000"
Mexico,2024-03-02,1,Monterrey,Escobedo,1,1,"51,3","0,0000"
Mexico,2024-03-02,1,Monterrey,Carretera Nacional,1,0,"54,0","0,0000"
Mexico,2024-03-02,1,Monterrey,MTY_Apodaca_Huinalá,1,0,"54,9","0,0000"
Mexico,2024-03-02,1,Monterrey,San Nicolás,2,1,"53,2","0,0000"
Mexico,2024-03-02,1,Monterrey,Santa Catarina,1,1,"52,2","0,0000"
Mexico,2024-03-02,1,Monterrey,San Pedro,3,1,"53,4","0,0000"
Mexico,2024-03-02,1,Monterrey,Cumbres Poniente,2,1,"57,7","0,0000"
Mexico,2024-03-02,1,Monterrey,La Fe,1,0,"59,8","0,0000"
Mexico,2024-03-02,1,Monterrey,MTY_Guadalupe,2,1,"53,8","0,0000"
Mexico,2024-03-02,1,Monterrey,Independencia,2,1,"54,6","0,0000"
Mexico,2024-03-02,1,Monterrey,Santiago,1,0,"58,7","0,0000"
Mexico,2024-03-02,2,Monterrey,Centro,3,2,"60,0","0,5000"
Mexico,2024-03-02,2,Monterrey,Mitras Centro,2,1,"59,4","0,5000"
Mexico,2024-03-02,2,Monterrey,Apodaca Centro,2,1,"59,4","0,5000"
Mexico,2024-03-02,2,Monterrey,Escobedo,1,1,"55,0","0,5000"
Mexico,2024-03-02,2,Monterrey,Carretera Nacional,1,0,"55,1","0,5000"
Mexico,2024-03-02,2,Monterrey,MTY_Apodaca_Huinalá,1,0,"55,2","0,5000"
Mexico,2024-03-02,2,Monterrey,San Nicolás,2,1,"53,1","0,5000"
Mexico,2024-03-02,2,Monterrey,Santa Catarina,1,1,"53,6","0,5000"
Mexico,2024-03-02,2,Monterrey,San Pedro,3,1,"57,8","0,5000"
Mexico,2024-03-02,2,Monterrey,Cumbres Poniente,2,1,"52,3","0,5000"
Mexico,2024-03-02,2,Monterrey,La Fe,1,1,"58,0","0,5000"
Mexico,2024-03-02,2,Monterrey,MTY_Guadalupe,2,1,"53,0","0,5000"
Mexico,2024-03-02,2,Monterrey,Independencia,2,1,"55,4","0,5000"
Mexico,2024-03-02,2,Monterrey,Santiago,1,0,"58,7","0,5000"
Mexico,2024-03-02,3,Monterrey,Centro,4,1,"57,3","0,0000"
Mexico,2024-03-02,3,Monterrey,Mitras Centro,2,1,"52,1","0,0000"
Mexico,2024-03-02,3,Monterrey,Apodaca Centro,1,1,"50,1","0,0000"
Mexico,2024-03-02,3,Monterrey,Escobedo,1,0,"55,6","0,0000"
Mexico,2024-03-02,3,Monterrey,Carretera Nacional,1,0,"58,8","0,0000"
Mexico,2024-03-02,3,Monterrey,MTY_Apodaca_Huinalá,1,0,"49,4","0,0000"
Mexico,2024-03-02,3,Monterrey,San Nicolás,2,1,"49,7","0,0000"
Mexico,2024-03-02,3,Monterrey,Santa Catarina,2,1,"58,1","0,0000"
Mexico,2024-03-02,3,Monterrey,San Pedro,2,1,"52,5","0,0000"
Mexico,2024-03-02,3,Monterrey,Cumbres Poniente,2,1,"53,9","0,0000"
Mexico,2024-03-02,3,Monterrey,La Fe,1,0,"51,6","0,0000"
Mexico,2024-03-02,3,Monterrey,MTY_Guadalupe,3,1,"56,2","0,0000"
Mexico,2024-03-02,3,Monterrey,Independencia,1,1,"56,0","0,0000"
Mexico,2024-03-02,3,Monterrey,Santiago,1,0,"49,5","0,0000"
Mexico,2024-03-02,4,Monterrey,Centro,3,2,"51,2","0,0000"
Mexico,2024-03-02,4,Monterrey,Mitras Centro,1,1,"49,1","0,0000"
Mexico,2024-03-02,4,Monterrey,Apodaca Centro,2,1,"55,3","0,0000"
Mexico,2024-03-02,4,Monterrey,Escobedo,1,0,"50,0","0,0000"
Mexico,2024-03-02,4,Monterrey,Carretera Nacional,1,0,"58,6","0,0000"
Mexico,2024-03-02,4,Monterrey,MTY_Apodaca_Huinalá,1,0,"53,6","0,0000"
Mexico,2024-03-02,4,Monterrey,San Nicolás,2,1,"52,4","0,0000"
Mexico,2024-03-02,4,Monterrey,Santa Catarina,1,1,"51,8","0,0000"
Mexico,2024-03-02,4,Monterrey,San Pedro,2,1,"53,2","0,0000"
Mexico,2024-03-02,4,Monterrey,Cumbres Poniente,2,1,"57,3","0,0000"
Mexico,2024-03-02,4,Monterrey,La Fe,1,1,"56,4","0,0000"
Mexico,2024-03-02,4,Monterrey,MTY_Guadalupe,2,1,"56,0","0,0000"
Mexico,2024-03-02,4,Monterrey,Independencia,1,1,"50,3","0,0000"
Mexico,2024-03-02,4,Monterrey,Santiago,1,0,"49,1","0,0000"
Mexico,2024-03-02,5,Monterrey,Centro,3,2,"50,4","0,0000"
Mexico,2024-03-02,5,Monterrey,Mitras Centro,3,1,"58,3","0,0000"
Mexico,2024-03-02,5,Monterrey,Apodaca Centro,2,1,"52,4","0,0000"
Mexico,2024-03-02,5,Monterrey,Escobedo,2,1,"58,4","0,0000"
Mexico,2024-03-02,5,Monterrey,Carretera Nacional,1,0,"53,1","0,0000"
Mexico,2024-03-02,5,Monterrey,MTY_Apodaca_Huinalá,1,0,"50,8","0,0000"
Mexico,2024-03-02,5,Monterrey,San Nicolás,2,1,"50,7","0,0000"
Mexico,2024-03-02,5,Monterrey,Santa Catarina,1,1,"49,8","0,0000"
Mexico,2024-03-02,5,Monterrey,San Pedro,2,2,"53,0","0,0000"
Mexico,2024-03-02,5,Monterrey,Cumbres Poniente,2,1,"50,5","0,0000"
Mexico,2024-03-02,5,Monterrey,La Fe,1,0,"53,2","0,0000"
Mexico,2024-03-02,5,Monterrey,MTY_Guadalupe,2,1,"49,3","0,0000"
Mexico,2024-03-02,5,Monterrey,Independencia,2,1,"50,3","0,0000"
Mexico,2024-03-02,5,Monterrey,Santiago,1,0,"58,1","0,0000"
Mexico,2024-03-02,6,Monterrey,Centro,3,1,"52,7","0,0000"
Mexico,2024-03-02,6,Monterrey,Mitras Centro,3,1,"57,4","0,0000"
Mexico,2024-03-02,6,Monterrey,Apodaca Centro,1,1,"51,1","0,0000"
Mexico,2024-03-02,6,Monterrey,Escobedo,1,1,"55,4","0,0000"
Mexico,2024-03-02,6,Monterrey,Carretera Nacional,1,0,"53,4","0,0000"
Mexico,2024-03-02,6,Monterrey,MTY_Apodaca_Huinalá,1,0,"55,8","0,0000"
Mexico,2024-03-02,6,Monterrey,San Nicolás,2,1,"55,0","0,0000"
Mexico,2024-03-02,6,Monterrey,Santa Catarina,2,1,"54,9","0,0000"
Mexico,2024-03-02,6,Monterrey,San Pedro,3,2,"57,7","0,0000"
Mexico,2024-03-02,6,Monterrey,Cumbres Poniente,2,1,"54,3","0,0000"
Mexico,2024-03-02,6,Monterrey,La Fe,1,1,"51,2","0,0000"
Mexico,2024-03-02,6,Monterrey,MTY_Guadalupe,2,1,"55,4","0,0000"
Mexico,2024-03-02,6,Monterrey,Independencia,2,1,"57,4","0,0000"
Mexico,2024-03-02,6,Monterrey,Santiago,1,0,"58,4","0,0000"
Mexico,2024-03-02,7,Monterrey,Centro,13,1,"55,9","0,0000"
Mexico,2024-03-02,7,Monterrey,Mitras Centro,9,1,"56,9","0,0000"
Mexico,2024-03-02,7,Monterrey,Apodaca Centro,7,1,"57,8","0,0000"
Mexico,2024-03-02,7,Monterrey,Escobedo,5,1,"49,2","0,0000"
Mexico,2024-03-02,7,Monterrey,Carretera Nacional,5,0,"57,3","0,0000"
Mexico,2024-03-02,7,Monterrey,MTY_Apodaca_Huinalá,3,0,"55,7","0,0000"
Mexico,2024-03-02,7,Monterrey,San Nicolás,8,1,"53,5","0,0000"
Mexico,2024-03-02,7,Monterrey,Santa Catarina,6,1,"59,4","0,0000"
Mexico,2024-03-02,7,Monterrey,San Pedro,8,1,"49,8","0,0000"
Mexico,2024-03-02,7,Monterrey,Cumbres Poniente,6,1,"49,8","0,0000"
Mexico,2024-03-02,7,Monterrey,La Fe,7,1,"57,8","0,0000"
Mexico,2024-03-02,7,Monterrey,MTY_Guadalupe,7,1,"54,2","0,0000"
Mexico,2024-03-02,7,Monterrey,Independencia,6,1,"52,9","0,0000"
Mexico,2024-03-02,7,Monterrey,Santiago,3,0,"53,9","0,0000"
Mexico,2024-03-02,8,Monterrey,Centro,13,8,"56,9","0,0000"
Mexico,2024-03-02,8,Monterrey,Mitras Centro,8,5,"50,6","0,0000"
Mexico,2024-03-02,8,Monterrey,Apodaca Centro,6,4,"50,5","0,0000"
Mexico,2024-03-02,8,Monterrey,Escobedo,5,3,"49,0","0,0000"
Mexico,2024-03-02,8,Monterrey,Carretera Nacional,4,2,"49,7","0,0000"
Mexico,2024-03-02,8,Monterrey,MTY_Apodaca_Huinalá,3,2,"52,5","0,0000"
Mexico,2024-03-02,8,Monterrey,San Nicolás,9,6,"52,4","0,0000"
Mexico,2024-03-02,8,Monterrey,Santa Catarina,6,3,"53,2","0,0000"
Mexico,2024-03-02,8,Monterrey,San Pedro,10,7,"53,3","0,0000"
Mexico,2024-03-02,8,Monterrey,Cumbres Poniente,9,5,"59,6","0,0000"
Mexico,2024-03-02,8,Monterrey,La Fe,5,3,"50,2","0,0000"
Mexico,2024-03-02,8,Monterrey,MTY_Guadalupe,9,5,"59,5","0,0000"
Mexico,2024-03-02,8,Monterrey,Independencia,6,3,"53,1","0,0000"
Mexico,2024-03-02,8,Monterrey,Santiago,4,2,"58,0","0,0000"
Mexico,2024-03-02,9,Monterrey,Centro,11,7,"51,4","0,0000"
Mexico,2024-03-02,9,Monterrey,Mitras Centro,9,5,"56,2","0,0000"
Mexico,2024-03-02,9,Monterrey,Apodaca Centro,7,5,"56,8","0,0000"
Mexico,2024-03-02,9,Monterrey,Escobedo,4,3,"49,6","0,0000"
Mexico,2024-03-02,9,Monterrey,Carretera Nacional,3,2,"49,2","0,0000"
Mexico,2024-03-02,9,Monterrey,MTY_Apodaca_Huinalá,3,2,"53,4","0,0000"
Mexico,2024-03-02,9,Monterrey,San Nicolás,10,6,"59,6","0,0000"
Mexico,2024-03-02,9,Monterrey,Santa Catarina,7,4,"57,5","0,0000"
Mexico,2024-03-02,9,Monterrey,San Pedro,8,5,"50,3","0,0000"
Mexico,2024-03-02,9,Monterrey,Cumbres Poniente,7,4,"54,7","0,0000"
Mexico,2024-03-02,9,Monterrey,La Fe,5,4,"58,3","0,0000"
Mexico,2024-03-02,9,Monterrey,MTY_Guadalupe,8,5,"54,0","0,0000"
Mexico,2024-03-02,9,Monterrey,Independencia,7,3,"57,2","0,0000"
Mexico,2024-03-02,9,Monterrey,Santiago,3,2,"49,8","0,0000"
Mexico,2024-03-02,10,Monterrey,Centro,18,16,"57,6","0,0000"
Mexico,2024-03-02,10,Monterrey,Mitras Centro,12,12,"53,3","0,0000"
Mexico,2024-03-02,10,Monterrey,Apodaca Centro,9,12,"52,2","0,0000"
Mexico,2024-03-02,10,Monterrey,Escobedo,6,9,"50,6","0,0000"
Mexico,2024-03-02,10,Monterrey,Carretera Nacional,7,6,"59,5","0,0000"
Mexico,2024-03-02,10,Monterrey,MTY_Apodaca_Huinalá,4,5,"49,8","0,0000"
Mexico,2024-03-02,10,Monterrey,San Nicolás,11,13,"53,8","0,0000"
Mexico,2024-03-02,10,Monterrey,Santa Catarina,8,10,"49,5","0,0000"
Mexico,2024-03-02,10,Monterrey,San Pedro,14,14,"51,7","0,0000"
Mexico,2024-03-02,10,Monterrey,Cumbres Poniente,10,10,"53,8","0,0000"
Mexico,2024-03-02,10,Monterrey,La Fe,8,9,"51,1","0,0000"
Mexico,2024-03-02,10,Monterrey,MTY_Guadalupe,11,12,"57,3","0,0000"
Mexico,2024-03-02,10,Monterrey,Independencia,10,9,"56,0","0,0000"
Mexico,2024-03-02,10,Monterrey,Santiago,4,4,"54,5","0,0000"
Mexico,2024-03-02,11,Monterrey,Centro,17,19,"52,5","0,0000"
Mexico,2024-03-02,11,Monterrey,Mitras Centro,10,13,"49,3","0,0000"
Mexico,2024-03-02,11,Monterrey,Apodaca Centro,10,12,"53,4","0,0000"
Mexico,2024-03-02,11,Monterrey,Escobedo,10,9,"57,3","0,0000"
Mexico,2024-03-02,11,Monterrey,Carretera Nacional,6,7,"57,7","0,0000"
Mexico,2024-03-02,11,Monterrey,MTY_Apodaca_Huinalá,4,6,"51,6","0,0000"
Mexico,2024-03-02,11,Monterrey,San Nicolás,10,12,"51,4","0,0000"
Mexico,2024-03-02,11,Monterrey,Santa Catarina,9,9,"52,1","0,0000"
Mexico,2024-03-02,11,Monterrey,San Pedro,15,14,"54,7","0,0000"
Mexico,2024-03-02,11,Monterrey,Cumbres Poniente,13,11,"59,4","0,0000"
Mexico,2024-03-02,11,Monterrey,La Fe,7,9,"54,5","0,0000"
Mexico,2024-03-02,11,Monterrey,MTY_Guadalupe,12,11,"58,4","0,0000"
Mexico,2024-03-02,11,Monterrey,Independencia,11,9,"57,9","0,0000"
Mexico,2024-03-02,11,Monterrey,Santiago,5,5,"56,2","0,0000"
Mexico,2024-03-02,12,Monterrey,Centro,36,37,"68,4","0,0000"
Mexico,2024-03-02,12,Monterrey,Mitras Centro,26,29,"77,7","0,0000"
Mexico,2024-03-02,12,Monterrey,Apodaca Centro,25,24,"75,0","0,0000"
Mexico,2024-03-02,12,Monterrey,Escobedo,11,20,"53,8","0,0000"
Mexico,2024-03-02,12,Monterrey,Carretera Nacional,15,18,"71,1","0,0000"
Mexico,2024-03-02,12,Monterrey,MTY_Apodaca_Huinalá,6,13,"50,7","0,0000"
Mexico,2024-03-02,12,Monterrey,San Nicolás,18,31,"58,6","0,0000"
Mexico,2024-03-02,12,Monterrey,Santa Catarina,12,23,"56,8","0,0000"
Mexico,2024-03-02,12,Monterrey,San Pedro,23,39,"57,4","0,0000"
Mexico,2024-03-02,12,Monterrey,Cumbres Poniente,17,25,"56,6","0,0000"
Mexico,2024-03-02,12,Monterrey,La Fe,19,22,"70,7","0,0000"
Mexico,2024-03-02,12,Monterrey,MTY_Guadalupe,28,30,"77,4","0,0000"
Mexico,2024-03-02,12,Monterrey,Independencia,11,26,"53,5","0,0000"
Mexico,2024-03-02,12,Monterrey,Santiago,13,13,"74,8","0,0000"
Mexico,2024-03-02,13,Monterrey,Centro,24,46,"57,8","0,0000"
Mexico,2024-03-02,13,Monterrey,Mitras Centro,25,29,"76,5","0,0000"
Mexico,2024-03-02,13,Monterrey,Apodaca Centro,14,26,"57,2","0,0000"
Mexico,2024-03-02,13,Monterrey,Escobedo,10,18,"50,1","0,0000"
Mexico,2024-03-02,13,Monterrey,Carretera Nacional,14,16,"70,9","0,0000"
Mexico,2024-03-02,13,Monterrey,MTY_Apodaca_Huinalá,11,12,"75,6","0,0000"
Mexico,2024-03-02,13,Monterrey,San Nicolás,31,35,"71,1","0,0000"
Mexico,2024-03-02,13,Monterrey,Santa Catarina,20,20,"71,6","0,0000"
Mexico,2024-03-02,13,Monterrey,San Pedro,31,37,"77,8","0,0000"
Mexico,2024-03-02,13,Monterrey,Cumbres Poniente,16,25,"56,3","0,0000"
Mexico,2024-03-02,13,Monterrey,La Fe,17,19,"72,3","0,0000"
Mexico,2024-03-02,13,Monterrey,MTY_Guadalupe,13,34,"50,7","0,0000"
Mexico,2024-03-02,13,Monterrey,Independencia,14,22,"55,6","0,0000"
Mexico,2024-03-02,13,Monterrey,Santiago,7,12,"55,5","0,0000"
Mexico,2024-03-02,14,Monterrey,Centro,26,41,"56,3","0,0000"
Mexico,2024-03-02,14,Monterrey,Mitras Centro,28,30,"72,0","0,0000"
Mexico,2024-03-02,14,Monterrey,Apodaca Centro,14,22,"58,8","0,0000"
Mexico,2024-03-02,14,Monterrey,Escobedo,13,19,"58,2","0,0000"
Mexico,2024-03-02,14,Monterrey,Carretera Nacional,15,17,"73,5","0,0000"
Mexico,2024-03-02,14,Monterrey,MTY_Apodaca_Huinalá,12,13,"69,2","0,0000"
Mexico,2024-03-02,14,Monterrey,San Nicolás,25,36,"67,7","0,0000"
Mexico,2024-03-02,14,Monterrey,Santa Catarina,23,24,"77,5","0,0000"
Mexico,2024-03-02,14,Monterrey,San Pedro,23,37,"56,7","0,0000"
Mexico,2024-03-02,14,Monterrey,Cumbres Poniente,16,25,"55,3","0,0000"
Mexico,2024-03-02,14,Monterrey,La Fe,12,21,"57,1","0,0000"
Mexico,2024-03-02,14,Monterrey,MTY_Guadalupe,26,34,"71,9","0,0000"
Mexico,2024-03-02,14,Monterrey,Independencia,20,21,"70,3","0,0000"
Mexico,2024-03-02,14,Monterrey,Santiago,12,13,"75,4","0,0000"
Mexico,2024-03-02,15,Monterrey,Centro,13,14,"49,8","0,0000"
Mexico,2024-03-02,15,Monterrey,Mitras Centro,11,9,"56,5","0,0000"
Mexico,2024-03-02,15,Monterrey,Apodaca Centro,10,8,"54,7","0,0000"
Mexico,2024-03-02,15,Monterrey,Escobedo,8,7,"57,7","0,0000"
Mexico,2024-03-02,15,Monterrey,Carretera Nacional,6,6,"52,9","0,0000"
Mexico,2024-03-02,15,Monterrey,MTY_Apodaca_Huinalá,5,4,"54,5","0,0000"
Mexico,2024-03-02,15,Monterrey,San Nicolás,15,10,"58,4","0,0000"
Mexico,2024-03-02,15,Monterrey,Santa Catarina,8,7,"56,4","0,0000"
Mexico,2024-03-02,15,Monterrey,San Pedro,11,12,"50,8","0,0000"
Mexico,2024-03-02,15,Monterrey,Cumbres Poniente,8,7,"50,8","0,0000"
Mexico,2024-03-02,15,Monterrey,La Fe,6,6,"50,2","0,0000"
Mexico,2024-03-02,15,Monterrey,MTY_Guadalupe,10,9,"49,6","0,0000"
Mexico,2024-03-02,15,Monterrey,Independencia,9,7,"53,6","0,0000"
Mexico,2024-03-02,15,Monterrey,Santiago,4,4,"50,9","0,0000"
Mexico,2024-03-02,16,Monterrey,Centro,15,12,"50,3","0,0000"
Mexico,2024-03-02,16,Monterrey,Mitras Centro,11,9,"56,6","0,0000"
Mexico,2024-03-02,16,Monterrey,Apodaca Centro,10,7,"54,6","0,0000"
Mexico,2024-03-02,16,Monterrey,Escobedo,9,6,"55,9","0,0000"
Mexico,2024-03-02,16,Monterrey,Carretera Nacional,7,5,"58,0","0,0000"
Mexico,2024-03-02,16,Monterrey,MTY_Apodaca_Huinalá,4,4,"54,0","0,0000"
Mexico,2024-03-02,16,Monterrey,San Nicolás,11,11,"49,8","0,0000"
Mexico,2024-03-02,16,Monterrey,Santa Catarina,8,7,"49,7","0,0000"
Mexico,2024-03-02,16,Monterrey,San Pedro,12,10,"49,7","0,0000"
Mexico,2024-03-02,16,Monterrey,Cumbres Poniente,11,8,"53,8","0,0000"
Mexico,2024-03-02,16,Monterrey,La Fe,7,5,"52,9","0,0000"
Mexico,2024-03-02,16,Monterrey,MTY_Guadalupe,13,10,"57,0","0,0000"
Mexico,2024-03-02,16,Monterrey,Independencia,8,8,"49,1","0,0000"
Mexico,2024-03-02,16,Monterrey,Santiago,6,4,"57,4","0,0000"
Mexico,2024-03-02,17,Monterrey,Centro,15,14,"50,5","0,0000"
Mexico,2024-03-02,17,Monterrey,Mitras Centro,11,10,"51,1","0,0000"
Mexico,2024-03-02,17,Monterrey,Apodaca Centro,10,9,"55,6","0,0000"
Mexico,2024-03-02,17,Monterrey,Escobedo,7,7,"50,7","0,0000"
Mexico,2024-03-02,17,Monterrey,Carretera Nacional,5,5,"52,5","0,0000"
Mexico,2024-03-02,17,Monterrey,MTY_Apodaca_Huinalá,5,3,"54,6","0,0000"
Mexico,2024-03-02,17,Monterrey,San Nicolás,15,11,"58,0","0,0000"
Mexico,2024-03-02,17,Monterrey,Santa Catarina,9,7,"51,9","0,0000"
Mexico,2024-03-02,17,Monterrey,San Pedro,13,10,"51,1","0,0000"
Mexico,2024-03-02,17,Monterrey,Cumbres Poniente,12,9,"56,3","0,0000"
Mexico,2024-03-02,17,Monterrey,La Fe,7,6,"50,0","0,0000"
Mexico,2024-03-02,17,Monterrey,MTY_Guadalupe,9,10,"51,9","0,0000"
Mexico,2024-03-02,17,Monterrey,Independencia,8,7,"49,4","0,0000"
Mexico,2024-03-02,17,Monterrey,Santiago,6,4,"60,0","0,0000"
Mexico,2024-03-02,18,Monterrey,Centro,16,13,"50,0","0,0000"
Mexico,2024-03-02,18,Monterrey,Mitras Centro,15,9,"58,4","0,0000"
Mexico,2024-03-02,18,Monterrey,Apodaca Centro,8,8,"50,4","0,0000"
Mexico,2024-03-02,18,Monterrey,Escobedo,8,6,"52,4","0,0000"
Mexico,2024-03-02,18,Monterrey,Carretera Nacional,6,5,"49,4","0,0000"
Mexico,2024-03-02,18,Monterrey,MTY_Apodaca_Huinalá,6,4,"58,5","0,0000"
Mexico,2024-03-02,18,Monterrey,San Nicolás,11,11,"53,3","0,0000"
Mexico,2024-03-02,18,Monterrey,Santa Catarina,9,8,"51,3","0,0000"
Mexico,2024-03-02,18,Monterrey,San Pedro,15,10,"56,9","0,0000"
Mexico,2024-03-02,18,Monterrey,Cumbres Poniente,11,9,"56,5","0,0000"
Mexico,2024-03-02,18,Monterrey,La Fe,9,6,"56,6","0,0000"
Mexico,2024-03-02,18,Monterrey,MTY_Guadalupe,12,9,"56,0","0,0000"
Mexico,2024-03-02,18,Monterrey,Independencia,10,7,"56,3","0,0000"
Mexico,2024-03-02,18,Monterrey,Santiago,6,4,"58,2","0,0000"
Mexico,2024-03-02,19,Monterrey,Centro,35,43,"73,3","0,0000"
Mexico,2024-03-02,19,Monterrey,Mitras Centro,21,27,"67,6","0,0000"
Mexico,2024-03-02,19,Monterrey,Apodaca Centro,16,22,"57,9","0,0000"
Mexico,2024-03-02,19,Monterrey,Escobedo,21,16,"75,8","0,0000"
Mexico,2024-03-02,19,Monterrey,Carretera Nacional,10,13,"54,2","0,0000"
Mexico,2024-03-02,19,Monterrey,MTY_Apodaca_Huinalá,9,13,"57,4","0,0000"
Mexico,2024-03-02,19,Monterrey,San Nicolás,25,31,"69,3","0,0000"
Mexico,2024-03-02,19,Monterrey,Santa Catarina,20,22,"68,6","0,0000"
Mexico,2024-03-02,19,Monterrey,San Pedro,32,32,"75,8","0,0000"
Mexico,2024-03-02,19,Monterrey,Cumbres Poniente,23,22,"70,9","0,0000"
Mexico,2024-03-02,19,Monterrey,La Fe,19,17,"70,8","0,0000"
Mexico,2024-03-02,19,Monterrey,MTY_Guadalupe,28,25,"73,2","0,0000"
Mexico,2024-03-02,19,Monterrey,Independencia,20,22,"73,9","0,0000"
Mexico,2024-03-02,19,Monterrey,Santiago,11,11,"76,0","0,0000"
Mexico,2024-03-02,20,Monterrey,Centro,28,37,"57,0","0,0000"
Mexico,2024-03-02,20,Monterrey,Mitras Centro,18,26,"58,0","0,0000"
Mexico,2024-03-02,20,Monterrey,Apodaca Centro,24,23,"72,3","0,0000"
Mexico,2024-03-02,20,Monterrey,Escobedo,19,17,"72,0","0,0000"
Mexico,2024-03-02,20,Monterrey,Carretera Nacional,14,14,"72,4","0,0000"
Mexico,2024-03-02,20,Monterrey,MTY_Apodaca_Huinalá,7,10,"51,3","0,0000"
Mexico,2024-03-02,20,Monterrey,San Nicolás,29,34,"76,1","0,0000"
Mexico,2024-03-02,20,Monterrey,Santa Catarina,20,20,"71,1","0,0000"
Mexico,2024-03-02,20,Monterrey,San Pedro,20,35,"57,2","0,0000"
Mexico,2024-03-02,20,Monterrey,Cumbres Poniente,13,21,"52,2","0,0000"
Mexico,2024-03-02,20,Monterrey,La Fe,11,19,"56,8","0,0000"
Mexico,2024-03-02,20,Monterrey,MTY_Guadalupe,25,26,"77,1","0,0000"
Mexico,2024-03-02,20,Monterrey,Independencia,13,23,"54,2","0,0000"
Mexico,2024-03-02,20,Monterrey,Santiago,13,12,"73,6","0,0000"
Mexico,2024-03-02,21,Monterrey,Centro,33,39,"69,2","0,0000"
Mexico,2024-03-02,21,Monterrey,Mitras Centro,23,25,"72,5","0,0000"
Mexico,2024-03-02,21,Monterrey,Apodaca Centro,11,23,"51,4","0,0000"
Mexico,2024-03-02,21,Monterrey,Escobedo,10,18,"52,5","0,0000"
Mexico,2024-03-02,21,Monterrey,Carretera Nacional,9,14,"51,1","0,0000"
Mexico,2024-03-02,21,Monterrey,MTY_Apodaca_Huinalá,6,10,"53,5","0,0000"
Mexico,2024-03-02,21,Monterrey,San Nicolás,16,27,"52,1","0,0000"
Mexico,2024-03-02,21,Monterrey,Santa Catarina,12,22,"52,4","0,0000"
Mexico,2024-03-02,21,Monterrey,San Pedro,24,32,"58,0","0,0000"
Mexico,2024-03-02,21,Monterrey,Cumbres Poniente,14,22,"52,8","0,0000"
Mexico,2024-03-02,21,Monterrey,La Fe,21,17,"76,2","0,0000"
Mexico,2024-03-02,21,Monterrey,MTY_Guadalupe,22,29,"68,0","0,0000"
Mexico,2024-03-02,21,Monterrey,Independencia,21,23,"72,2","0,0000"
Mexico,2024-03-02,21,Monterrey,Santiago,8,10,"57,4","0,0000"
Mexico,2024-03-02,22,Monterrey,Centro,18,18,"55,6","0,2000"
Mexico,2024-03-02,22,Monterrey,Mitras Centro,12,11,"58,2","0,2000"
Mexico,2024-03-02,22,Monterrey,Apodaca Centro,11,9,"55,9","0,2000"
Mexico,2024-03-02,22,Monterrey,Escobedo,8,7,"54,6","0,2000"
Mexico,2024-03-02,22,Monterrey,Carretera Nacional,5,6,"53,5","0,2000"
